Date,btc,oil,ethereum,euro,gold,tether,dow,sp,nasdaq,tenyear,btc_ytd,btc_change_ytd,oil_ytd,oil_change_ytd,ethereum_ytd,ethereum_change_ytd,euro_ytd,euro_change_ytd,gold_ytd,gold_change_ytd,tether_ytd,tether_change_ytd,dow_ytd,dow_change_ytd,sp_ytd,sp_change_ytd,nasdaq_ytd,nasdaq_change_ytd,tenyear_ytd,tenyear_change_ytd,btc_tmr,btc_change_tmr,oil_tmr,oil_change_tmr,ethereum_tmr,ethereum_change_tmr,euro_tmr,euro_change_tmr,gold_tmr,gold_change_tmr,tether_tmr,tether_change_tmr,dow_tmr,dow_change_tmr,sp_tmr,sp_change_tmr,nasdaq_tmr,nasdaq_change_tmr,tenyear_tmr,tenyear_change_tmr
2019-08-15,10311.5458984375,54.470001220703125,188.50205993652344,1.1143302917480469,1519.5999755859375,1.0027680397033691,25579.390625,2847.60009765625,7766.6201171875,1.5290000438690186,10051.7041015625,1,55.22999954223633,0,186.6077423095703,1,1.1177055835723877,0,1515.9000244140625,1,0.9932669997215271,1,25479.419921875,1,2840.60009765625,1,7773.93994140625,0,1.5809999704360962,0,10374.3388671875,1,54.869998931884766,1,185.44007873535156,0,1.1113580465316772,0,1512.5,0,1.0024290084838867,0,25886.009765625,1,2888.679931640625,1,7895.990234375,1,1.5390000343322754,1
2019-08-16,10374.3388671875,54.869998931884766,185.44007873535156,1.1113580465316772,1512.5,1.0024290084838867,25886.009765625,2888.679931640625,7895.990234375,1.5390000343322754,10311.5458984375,1,54.470001220703125,1,188.50205993652344,0,1.1143302917480469,0,1519.5999755859375,0,1.0027680397033691,0,25579.390625,1,2847.60009765625,1,7766.6201171875,1,1.5290000438690186,1,10231.744140625,0,,0,185.68768310546875,1,,0,,0,1.0009180307388306,0,,0,,0,,0,,0
2019-08-17,10231.744140625,,185.68768310546875,,,1.0009180307388306,,,,,10374.3388671875,0,54.869998931884766,0,185.44007873535156,1,1.1113580465316772,0,1512.5,0,1.0024290084838867,0,25886.009765625,0,2888.679931640625,0,7895.990234375,0,1.5390000343322754,0,10345.810546875,1,,0,194.4935302734375,1,,0,,0,1.0034220218658447,1,,0,,0,,0,,0
2019-08-18,10345.810546875,,194.4935302734375,,,1.0034220218658447,,,,,10231.744140625,1,,0,185.68768310546875,1,,0,,0,1.0009180307388306,1,,0,,0,,0,,0,10916.0537109375,1,56.209999084472656,0,203.09193420410156,1,1.109385371208191,0,1500.4000244140625,0,1.0042760372161865,1,26135.7890625,0,2923.64990234375,0,8002.81005859375,0,1.5980000495910645,0
2019-08-19,10916.0537109375,56.209999084472656,203.09193420410156,1.109385371208191,1500.4000244140625,1.0042760372161865,26135.7890625,2923.64990234375,8002.81005859375,1.5980000495910645,10345.810546875,1,,0,194.4935302734375,1,,0,,0,1.0034220218658447,1,,0,,0,,0,,0,10763.232421875,0,56.34000015258789,1,196.56541442871094,0,1.1083157062530518,0,1504.5999755859375,1,1.0005550384521484,0,25962.439453125,0,2900.510009765625,0,7948.56005859375,0,1.5609999895095825,0
2019-08-20,10763.232421875,56.34000015258789,196.56541442871094,1.1083157062530518,1504.5999755859375,1.0005550384521484,25962.439453125,2900.510009765625,7948.56005859375,1.5609999895095825,10916.0537109375,0,56.209999084472656,1,203.09193420410156,0,1.109385371208191,0,1500.4000244140625,1,1.0042760372161865,0,26135.7890625,0,2923.64990234375,0,8002.81005859375,0,1.5980000495910645,0,10138.0498046875,0,55.68000030517578,0,186.89163208007812,0,1.1097793579101562,1,1504.5999755859375,0,0.9944720268249512,0,26202.73046875,1,2924.429931640625,1,8020.2099609375,1,1.5770000219345093,1
2019-08-21,10138.0498046875,55.68000030517578,186.89163208007812,1.1097793579101562,1504.5999755859375,0.9944720268249512,26202.73046875,2924.429931640625,8020.2099609375,1.5770000219345093,10763.232421875,0,56.34000015258789,0,196.56541442871094,0,1.1083157062530518,1,1504.5999755859375,0,1.0005550384521484,0,25962.439453125,1,2900.510009765625,1,7948.56005859375,1,1.5609999895095825,1,10131.0556640625,0,55.349998474121094,0,191.33291625976562,1,1.10907781124115,0,1497.300048828125,0,1.0029799938201904,1,26252.240234375,1,2922.949951171875,0,7991.39013671875,0,1.6100000143051147,1
2019-08-22,10131.0556640625,55.349998474121094,191.33291625976562,1.10907781124115,1497.300048828125,1.0029799938201904,26252.240234375,2922.949951171875,7991.39013671875,1.6100000143051147,10138.0498046875,0,55.68000030517578,0,186.89163208007812,1,1.1097793579101562,0,1504.5999755859375,0,0.9944720268249512,1,26202.73046875,1,2924.429931640625,0,8020.2099609375,0,1.5770000219345093,1,10407.96484375,1,54.16999816894531,0,194.70620727539062,1,1.1084016561508179,0,1526.5999755859375,1,1.0039069652557373,1,25628.900390625,0,2847.110107421875,0,7751.77001953125,0,1.527999997138977,0
2019-08-23,10407.96484375,54.16999816894531,194.70620727539062,1.1084016561508179,1526.5999755859375,1.0039069652557373,25628.900390625,2847.110107421875,7751.77001953125,1.527999997138977,10131.0556640625,1,55.349998474121094,0,191.33291625976562,1,1.10907781124115,0,1497.300048828125,1,1.0029799938201904,1,26252.240234375,0,2922.949951171875,0,7991.39013671875,0,1.6100000143051147,0,10159.9609375,0,,0,191.28956604003906,0,,0,,0,1.0026370286941528,0,,0,,0,,0,,0
2019-08-24,10159.9609375,,191.28956604003906,,,1.0026370286941528,,,,,10407.96484375,0,54.16999816894531,0,194.70620727539062,0,1.1084016561508179,0,1526.5999755859375,0,1.0039069652557373,0,25628.900390625,0,2847.110107421875,0,7751.77001953125,0,1.527999997138977,0,10138.517578125,0,,0,186.84239196777344,0,,0,,0,0.9995589852333069,0,,0,,0,,0,,0
2019-08-25,10138.517578125,,186.84239196777344,,,0.9995589852333069,,,,,10159.9609375,0,,0,191.28956604003906,0,,0,,0,1.0026370286941528,0,,0,,0,,0,,0,10370.8203125,1,53.63999938964844,0,188.92938232421875,1,1.1143054962158203,0,1526.300048828125,0,1.0013469457626343,1,25898.830078125,0,2878.3798828125,0,7853.740234375,0,1.5449999570846558,0
2019-08-26,10370.8203125,53.63999938964844,188.92938232421875,1.1143054962158203,1526.300048828125,1.0013469457626343,25898.830078125,2878.3798828125,7853.740234375,1.5449999570846558,10138.517578125,1,,0,186.84239196777344,1,,0,,0,0.9995589852333069,1,,0,,0,,0,,0,10185.5,0,54.93000030517578,1,187.51666259765625,0,1.1103708744049072,0,1541.0,1,0.9991369843482971,0,25777.900390625,0,2869.159912109375,0,7826.9501953125,0,1.4900000095367432,0
2019-08-27,10185.5,54.93000030517578,187.51666259765625,1.1103708744049072,1541.0,0.9991369843482971,25777.900390625,2869.159912109375,7826.9501953125,1.4900000095367432,10370.8203125,0,53.63999938964844,1,188.92938232421875,0,1.1143054962158203,0,1526.300048828125,1,1.0013469457626343,0,25898.830078125,0,2878.3798828125,0,7853.740234375,0,1.5449999570846558,0,9754.4228515625,0,55.779998779296875,1,173.8899688720703,0,1.109004020690918,0,1537.800048828125,0,0.9969180226325989,0,26036.099609375,1,2887.93994140625,1,7856.8798828125,1,1.465999960899353,0
2019-08-28,9754.4228515625,55.779998779296875,173.8899688720703,1.109004020690918,1537.800048828125,0.9969180226325989,26036.099609375,2887.93994140625,7856.8798828125,1.465999960899353,10185.5,0,54.93000030517578,1,187.51666259765625,0,1.1103708744049072,0,1541.0,0,0.9991369843482971,0,25777.900390625,1,2869.159912109375,1,7826.9501953125,1,1.4900000095367432,0,9510.2001953125,0,56.709999084472656,1,169.51673889160156,0,1.1085859537124634,0,1526.5,0,1.002593994140625,1,26362.25,1,2924.580078125,1,7973.39013671875,1,1.5160000324249268,1
2019-08-29,9510.2001953125,56.709999084472656,169.51673889160156,1.1085859537124634,1526.5,1.002593994140625,26362.25,2924.580078125,7973.39013671875,1.5160000324249268,9754.4228515625,0,55.779998779296875,1,173.8899688720703,0,1.109004020690918,0,1537.800048828125,0,0.9969180226325989,1,26036.099609375,1,2887.93994140625,1,7856.8798828125,1,1.465999960899353,1,9598.173828125,1,55.099998474121094,0,168.83486938476562,0,1.1061947345733643,0,1519.0999755859375,0,1.0020899772644043,0,26403.279296875,1,2926.4599609375,1,7962.8798828125,0,1.50600004196167,0
2019-08-30,9598.173828125,55.099998474121094,168.83486938476562,1.1061947345733643,1519.0999755859375,1.0020899772644043,26403.279296875,2926.4599609375,7962.8798828125,1.50600004196167,9510.2001953125,1,56.709999084472656,0,169.51673889160156,0,1.1085859537124634,0,1526.5,0,1.002593994140625,0,26362.25,1,2924.580078125,1,7973.39013671875,0,1.5160000324249268,0,9630.6640625,1,,0,172.46978759765625,1,,0,,0,1.0037440061569214,1,,0,,0,,0,,0
2019-08-31,9630.6640625,,172.46978759765625,,,1.0037440061569214,,,,,9598.173828125,1,55.099998474121094,0,168.83486938476562,1,1.1061947345733643,0,1519.0999755859375,0,1.0020899772644043,1,26403.279296875,0,2926.4599609375,0,7962.8798828125,0,1.50600004196167,0,9757.970703125,1,,0,171.62942504882812,0,,0,,0,1.0045729875564575,1,,0,,0,,0,,0
2019-09-01,9757.970703125,,171.62942504882812,,,1.0045729875564575,,,,,9630.6640625,1,,0,172.46978759765625,0,,0,,0,1.0037440061569214,1,,0,,0,,0,,0,10346.7607421875,1,,0,178.34735107421875,1,1.0991789102554321,0,,0,1.0030850172042847,0,,0,,0,,0,,0
2019-09-02,10346.7607421875,,178.34735107421875,1.0991789102554321,,1.0030850172042847,,,,,9757.970703125,1,,0,171.62942504882812,1,,0,,0,1.0045729875564575,0,,0,,0,,0,,0,10623.5400390625,1,53.939998626708984,0,179.49932861328125,1,1.0968520641326904,0,1545.9000244140625,0,1.0025520324707031,0,26118.01953125,0,2906.27001953125,0,7874.16015625,0,1.465999960899353,0
2019-09-03,10623.5400390625,53.939998626708984,179.49932861328125,1.0968520641326904,1545.9000244140625,1.0025520324707031,26118.01953125,2906.27001953125,7874.16015625,1.465999960899353,10346.7607421875,1,,0,178.34735107421875,1,1.0991789102554321,0,,0,1.0030850172042847,0,,0,,0,,0,,0,10594.4931640625,0,56.2599983215332,1,175.99288940429688,0,1.0974539518356323,1,1550.300048828125,1,1.0024809837341309,0,26355.470703125,1,2937.780029296875,1,7976.8798828125,1,1.4589999914169312,0
2019-09-04,10594.4931640625,56.2599983215332,175.99288940429688,1.0974539518356323,1550.300048828125,1.0024809837341309,26355.470703125,2937.780029296875,7976.8798828125,1.4589999914169312,10623.5400390625,0,53.939998626708984,1,179.49932861328125,0,1.0968520641326904,1,1545.9000244140625,1,1.0025520324707031,0,26118.01953125,1,2906.27001953125,1,7874.16015625,1,1.465999960899353,0,10575.533203125,0,56.29999923706055,1,174.21713256835938,0,1.10349702835083,1,1515.4000244140625,0,1.0010449886322021,0,26728.150390625,1,2976.0,1,8116.830078125,1,1.565000057220459,1
2019-09-05,10575.533203125,56.29999923706055,174.21713256835938,1.10349702835083,1515.4000244140625,1.0010449886322021,26728.150390625,2976.0,8116.830078125,1.565000057220459,10594.4931640625,0,56.2599983215332,1,175.99288940429688,0,1.0974539518356323,1,1550.300048828125,0,1.0024809837341309,0,26355.470703125,1,2937.780029296875,1,7976.8798828125,1,1.4589999914169312,1,10353.302734375,0,56.52000045776367,1,169.9561767578125,0,1.1036310195922852,1,1506.199951171875,0,1.0033999681472778,1,26797.4609375,1,2978.7099609375,1,8103.06982421875,0,1.5499999523162842,0
2019-09-06,10353.302734375,56.52000045776367,169.9561767578125,1.1036310195922852,1506.199951171875,1.0033999681472778,26797.4609375,2978.7099609375,8103.06982421875,1.5499999523162842,10575.533203125,0,56.29999923706055,1,174.21713256835938,0,1.10349702835083,1,1515.4000244140625,0,1.0010449886322021,1,26728.150390625,1,2976.0,1,8116.830078125,0,1.565000057220459,0,10517.2548828125,1,,0,178.2626190185547,1,,0,,0,1.0059139728546143,1,,0,,0,,0,,0
2019-09-07,10517.2548828125,,178.2626190185547,,,1.0059139728546143,,,,,10353.302734375,1,56.52000045776367,0,169.9561767578125,1,1.1036310195922852,0,1506.199951171875,0,1.0033999681472778,1,26797.4609375,0,2978.7099609375,0,8103.06982421875,0,1.5499999523162842,0,10441.2763671875,0,,0,181.35552978515625,1,,0,,0,1.0052529573440552,0,,0,,0,,0,,0
2019-09-08,10441.2763671875,,181.35552978515625,,,1.0052529573440552,,,,,10517.2548828125,0,,0,178.2626190185547,1,,0,,0,1.0059139728546143,0,,0,,0,,0,,0,10334.974609375,0,57.849998474121094,0,181.1494598388672,0,1.1020619869232178,0,1502.199951171875,0,1.0024889707565308,0,26835.509765625,0,2978.429931640625,0,8087.43994140625,0,1.621999979019165,0
2019-09-09,10334.974609375,57.849998474121094,181.1494598388672,1.1020619869232178,1502.199951171875,1.0024889707565308,26835.509765625,2978.429931640625,8087.43994140625,1.621999979019165,10441.2763671875,0,,0,181.35552978515625,0,,0,,0,1.0052529573440552,0,,0,,0,,0,,0,10115.9755859375,0,57.400001525878906,0,179.78717041015625,0,1.1048381328582764,1,1490.300048828125,0,0.9998059868812561,0,26909.4296875,1,2979.389892578125,1,8084.16015625,0,1.7020000219345093,1
2019-09-10,10115.9755859375,57.400001525878906,179.78717041015625,1.1048381328582764,1490.300048828125,0.9998059868812561,26909.4296875,2979.389892578125,8084.16015625,1.7020000219345093,10334.974609375,0,57.849998474121094,0,181.1494598388672,0,1.1020619869232178,1,1502.199951171875,0,1.0024889707565308,0,26835.509765625,1,2978.429931640625,1,8087.43994140625,0,1.621999979019165,1,10178.3720703125,1,55.75,0,178.72549438476562,0,1.1050333976745605,1,1494.4000244140625,1,1.0024069547653198,1,27137.0390625,1,3000.929931640625,1,8169.68017578125,1,1.7330000400543213,1
2019-09-11,10178.3720703125,55.75,178.72549438476562,1.1050333976745605,1494.4000244140625,1.0024069547653198,27137.0390625,3000.929931640625,8169.68017578125,1.7330000400543213,10115.9755859375,1,57.400001525878906,0,179.78717041015625,0,1.1048381328582764,1,1490.300048828125,1,0.9998059868812561,1,26909.4296875,1,2979.389892578125,1,8084.16015625,1,1.7020000219345093,1,10410.126953125,1,55.09000015258789,0,181.01609802246094,1,1.1013457775115967,0,1498.699951171875,1,1.002316951751709,0,27182.44921875,1,3009.570068359375,1,8194.4697265625,1,1.7910000085830688,1
2019-09-12,10410.126953125,55.09000015258789,181.01609802246094,1.1013457775115967,1498.699951171875,1.002316951751709,27182.44921875,3009.570068359375,8194.4697265625,1.7910000085830688,10178.3720703125,1,55.75,0,178.72549438476562,1,1.1050333976745605,0,1494.4000244140625,1,1.0024069547653198,0,27137.0390625,1,3000.929931640625,1,8169.68017578125,1,1.7330000400543213,1,10360.546875,0,54.849998474121094,0,181.10972595214844,1,1.1058276891708374,1,1490.9000244140625,0,1.0013740062713623,0,27219.51953125,1,3007.389892578125,0,8176.7099609375,0,1.902999997138977,1
2019-09-13,10360.546875,54.849998474121094,181.10972595214844,1.1058276891708374,1490.9000244140625,1.0013740062713623,27219.51953125,3007.389892578125,8176.7099609375,1.902999997138977,10410.126953125,0,55.09000015258789,0,181.01609802246094,1,1.1013457775115967,1,1498.699951171875,0,1.002316951751709,0,27182.44921875,1,3009.570068359375,0,8194.4697265625,0,1.7910000085830688,1,10358.048828125,0,,0,188.1055145263672,1,,0,,0,1.0022350549697876,1,,0,,0,,0,,0
2019-09-14,10358.048828125,,188.1055145263672,,,1.0022350549697876,,,,,10360.546875,0,54.849998474121094,0,181.10972595214844,1,1.1058276891708374,0,1490.9000244140625,0,1.0013740062713623,1,27219.51953125,0,3007.389892578125,0,8176.7099609375,0,1.902999997138977,0,10347.712890625,0,,0,189.78912353515625,1,,0,,0,1.0039039850234985,1,,0,,0,,0,,0
2019-09-15,10347.712890625,,189.78912353515625,,,1.0039039850234985,,,,,10358.048828125,0,,0,188.1055145263672,1,,0,,0,1.0022350549697876,1,,0,,0,,0,,0,10276.7939453125,0,62.900001525878906,0,197.11317443847656,1,1.1083402633666992,0,1503.0999755859375,0,1.0016260147094727,0,27076.8203125,0,2997.9599609375,0,8153.5400390625,0,1.840999960899353,0
2019-09-16,10276.7939453125,62.900001525878906,197.11317443847656,1.1083402633666992,1503.0999755859375,1.0016260147094727,27076.8203125,2997.9599609375,8153.5400390625,1.840999960899353,10347.712890625,0,,0,189.78912353515625,1,,0,,0,1.0039039850234985,0,,0,,0,,0,,0,10241.2724609375,0,59.34000015258789,0,208.60874938964844,1,1.100594401359558,0,1505.0999755859375,1,1.0048860311508179,1,27110.80078125,1,3005.699951171875,1,8186.02001953125,1,1.812000036239624,0
2019-09-17,10241.2724609375,59.34000015258789,208.60874938964844,1.100594401359558,1505.0999755859375,1.0048860311508179,27110.80078125,3005.699951171875,8186.02001953125,1.812000036239624,10276.7939453125,0,62.900001525878906,0,197.11317443847656,1,1.1083402633666992,0,1503.0999755859375,1,1.0016260147094727,1,27076.8203125,1,2997.9599609375,1,8153.5400390625,1,1.840999960899353,0,10198.248046875,0,58.11000061035156,0,211.39303588867188,1,1.1074687242507935,1,1507.5,1,1.0048890113830566,1,27147.080078125,1,3006.72998046875,1,8177.39013671875,0,1.7860000133514404,0
2019-09-18,10198.248046875,58.11000061035156,211.39303588867188,1.1074687242507935,1507.5,1.0048890113830566,27147.080078125,3006.72998046875,8177.39013671875,1.7860000133514404,10241.2724609375,0,59.34000015258789,0,208.60874938964844,1,1.100594401359558,1,1505.0999755859375,1,1.0048860311508179,1,27110.80078125,1,3005.699951171875,1,8186.02001953125,0,1.812000036239624,0,10266.4150390625,1,58.130001068115234,1,221.28085327148438,1,1.1031439304351807,0,1498.4000244140625,0,1.0029890537261963,0,27094.7890625,0,3006.7900390625,1,8182.8798828125,1,1.7740000486373901,0
2019-09-19,10266.4150390625,58.130001068115234,221.28085327148438,1.1031439304351807,1498.4000244140625,1.0029890537261963,27094.7890625,3006.7900390625,8182.8798828125,1.7740000486373901,10198.248046875,1,58.11000061035156,1,211.39303588867188,1,1.1074687242507935,0,1507.5,0,1.0048890113830566,0,27147.080078125,0,3006.72998046875,1,8177.39013671875,1,1.7860000133514404,0,10181.6416015625,0,58.09000015258789,0,218.050048828125,0,1.1048502922058105,1,1507.300048828125,1,1.0009510517120361,0,26935.0703125,0,2992.070068359375,0,8117.669921875,0,1.7549999952316284,0
2019-09-20,10181.6416015625,58.09000015258789,218.050048828125,1.1048502922058105,1507.300048828125,1.0009510517120361,26935.0703125,2992.070068359375,8117.669921875,1.7549999952316284,10266.4150390625,0,58.130001068115234,0,221.28085327148438,0,1.1031439304351807,1,1498.4000244140625,1,1.0029890537261963,0,27094.7890625,0,3006.7900390625,0,8182.8798828125,0,1.7740000486373901,0,10019.716796875,0,,0,215.51620483398438,0,,0,,0,1.0023540258407593,1,,0,,0,,0,,0
2019-09-21,10019.716796875,,215.51620483398438,,,1.0023540258407593,,,,,10181.6416015625,0,58.09000015258789,0,218.050048828125,0,1.1048502922058105,0,1507.300048828125,0,1.0009510517120361,1,26935.0703125,0,2992.070068359375,0,8117.669921875,0,1.7549999952316284,0,10070.392578125,1,,0,211.54537963867188,0,,0,,0,1.002634048461914,1,,0,,0,,0,,0
2019-09-22,10070.392578125,,211.54537963867188,,,1.002634048461914,,,,,10019.716796875,1,,0,215.51620483398438,0,,0,,0,1.0023540258407593,1,,0,,0,,0,,0,9729.32421875,0,58.63999938964844,0,201.9213104248047,0,1.1019041538238525,0,1523.699951171875,0,1.0025479793548584,0,26949.990234375,0,2991.780029296875,0,8112.4599609375,0,1.7079999446868896,0
2019-09-23,9729.32421875,58.63999938964844,201.9213104248047,1.1019041538238525,1523.699951171875,1.0025479793548584,26949.990234375,2991.780029296875,8112.4599609375,1.7079999446868896,10070.392578125,0,,0,211.54537963867188,0,,0,,0,1.002634048461914,0,,0,,0,,0,,0,8620.56640625,0,57.290000915527344,0,168.11073303222656,0,1.0993722677230835,0,1532.0999755859375,1,1.0071580410003662,1,26807.76953125,0,2966.60009765625,0,7993.6298828125,0,1.6349999904632568,0
2019-09-24,8620.56640625,57.290000915527344,168.11073303222656,1.0993722677230835,1532.0999755859375,1.0071580410003662,26807.76953125,2966.60009765625,7993.6298828125,1.6349999904632568,9729.32421875,0,58.63999938964844,0,201.9213104248047,0,1.1019041538238525,0,1523.699951171875,1,1.0025479793548584,1,26949.990234375,0,2991.780029296875,0,8112.4599609375,0,1.7079999446868896,0,8486.9931640625,0,56.4900016784668,0,170.8927001953125,1,1.1016855239868164,1,1504.5999755859375,0,1.0067490339279175,0,26970.7109375,1,2984.8701171875,1,8077.3798828125,1,1.7319999933242798,1
2019-09-25,8486.9931640625,56.4900016784668,170.8927001953125,1.1016855239868164,1504.5999755859375,1.0067490339279175,26970.7109375,2984.8701171875,8077.3798828125,1.7319999933242798,8620.56640625,0,57.290000915527344,0,168.11073303222656,1,1.0993722677230835,1,1532.0999755859375,0,1.0071580410003662,0,26807.76953125,1,2966.60009765625,1,7993.6298828125,1,1.6349999904632568,1,8118.9677734375,0,56.40999984741211,0,166.7271270751953,0,1.0952903032302856,0,1507.5,1,1.0044310092926025,0,26891.119140625,0,2977.6201171875,0,8030.66015625,0,1.684999942779541,0
2019-09-26,8118.9677734375,56.40999984741211,166.7271270751953,1.0952903032302856,1507.5,1.0044310092926025,26891.119140625,2977.6201171875,8030.66015625,1.684999942779541,8486.9931640625,0,56.4900016784668,0,170.8927001953125,0,1.1016855239868164,0,1504.5999755859375,1,1.0067490339279175,0,26970.7109375,0,2984.8701171875,0,8077.3798828125,0,1.7319999933242798,0,8251.845703125,1,55.90999984741211,0,174.71099853515625,1,1.0922753810882568,0,1499.0999755859375,0,1.0103440284729004,1,26820.25,0,2961.7900390625,0,7939.6298828125,0,1.6749999523162842,0
2019-09-27,8251.845703125,55.90999984741211,174.71099853515625,1.0922753810882568,1499.0999755859375,1.0103440284729004,26820.25,2961.7900390625,7939.6298828125,1.6749999523162842,8118.9677734375,1,56.40999984741211,0,166.7271270751953,1,1.0952903032302856,0,1507.5,0,1.0044310092926025,1,26891.119140625,0,2977.6201171875,0,8030.66015625,0,1.684999942779541,0,8245.9150390625,0,,0,174.57289123535156,0,,0,,0,1.0046279430389404,0,,0,,0,,0,,0
2019-09-28,8245.9150390625,,174.57289123535156,,,1.0046279430389404,,,,,8251.845703125,0,55.90999984741211,0,174.71099853515625,0,1.0922753810882568,0,1499.0999755859375,0,1.0103440284729004,0,26820.25,0,2961.7900390625,0,7939.6298828125,0,1.6749999523162842,0,8104.185546875,0,,0,170.50347900390625,0,,0,,0,1.0056769847869873,1,,0,,0,,0,,0
2019-09-29,8104.185546875,,170.50347900390625,,,1.0056769847869873,,,,,8245.9150390625,0,,0,174.57289123535156,0,,0,,0,1.0046279430389404,1,,0,,0,,0,,0,8293.8681640625,1,54.06999969482422,0,179.87220764160156,1,1.0942714214324951,0,1465.699951171875,0,1.0041090250015259,0,26916.830078125,0,2976.739990234375,0,7999.33984375,0,1.6749999523162842,0
2019-09-30,8293.8681640625,54.06999969482422,179.87220764160156,1.0942714214324951,1465.699951171875,1.0041090250015259,26916.830078125,2976.739990234375,7999.33984375,1.6749999523162842,8104.185546875,1,,0,170.50347900390625,1,,0,,0,1.0056769847869873,0,,0,,0,,0,,0,8343.2763671875,1,53.619998931884766,0,177.34042358398438,0,1.0899657011032104,0,1482.0,1,1.0063960552215576,1,26573.0390625,0,2940.25,0,7908.68017578125,0,1.6440000534057617,0
2019-10-01,8343.2763671875,53.619998931884766,177.34042358398438,1.0899657011032104,1482.0,1.0063960552215576,26573.0390625,2940.25,7908.68017578125,1.6440000534057617,8293.8681640625,1,54.06999969482422,0,179.87220764160156,0,1.0942714214324951,0,1465.699951171875,1,1.0041090250015259,1,26916.830078125,0,2976.739990234375,0,7999.33984375,0,1.6749999523162842,0,8393.0419921875,1,52.63999938964844,0,180.71051025390625,1,1.0934937000274658,1,1501.0,1,1.0042450428009033,0,26078.619140625,0,2887.610107421875,0,7785.25,0,1.5959999561309814,0
2019-10-02,8393.0419921875,52.63999938964844,180.71051025390625,1.0934937000274658,1501.0,1.0042450428009033,26078.619140625,2887.610107421875,7785.25,1.5959999561309814,8343.2763671875,1,53.619998931884766,0,177.34042358398438,1,1.0899657011032104,1,1482.0,1,1.0063960552215576,0,26573.0390625,0,2940.25,0,7908.68017578125,0,1.6440000534057617,0,8259.9921875,0,52.45000076293945,0,175.1993408203125,0,1.0963709354400635,1,1507.0999755859375,1,1.0049480199813843,1,26201.0390625,1,2910.6298828125,1,7872.259765625,1,1.5360000133514404,0
2019-10-03,8259.9921875,52.45000076293945,175.1993408203125,1.0963709354400635,1507.0999755859375,1.0049480199813843,26201.0390625,2910.6298828125,7872.259765625,1.5360000133514404,8393.0419921875,0,52.63999938964844,0,180.71051025390625,0,1.0934937000274658,1,1501.0,1,1.0042450428009033,1,26078.619140625,1,2887.610107421875,1,7785.25,1,1.5959999561309814,0,8205.939453125,0,52.810001373291016,1,176.98500061035156,1,1.0975382328033447,1,1506.199951171875,0,1.0088410377502441,1,26573.720703125,1,2952.010009765625,1,7982.47021484375,1,1.5149999856948853,0
2019-10-04,8205.939453125,52.810001373291016,176.98500061035156,1.0975382328033447,1506.199951171875,1.0088410377502441,26573.720703125,2952.010009765625,7982.47021484375,1.5149999856948853,8259.9921875,0,52.45000076293945,1,175.1993408203125,1,1.0963709354400635,1,1507.0999755859375,0,1.0049480199813843,1,26201.0390625,1,2910.6298828125,1,7872.259765625,1,1.5360000133514404,0,8151.50048828125,0,,0,176.3515167236328,0,,0,,0,1.0019320249557495,0,,0,,0,,0,,0
2019-10-05,8151.50048828125,,176.3515167236328,,,1.0019320249557495,,,,,8205.939453125,0,52.810001373291016,0,176.98500061035156,0,1.0975382328033447,0,1506.199951171875,0,1.0088410377502441,0,26573.720703125,0,2952.010009765625,0,7982.47021484375,0,1.5149999856948853,0,7988.15576171875,0,,0,173.05914306640625,0,,0,,0,1.0120869874954224,1,,0,,0,,0,,0
2019-10-06,7988.15576171875,,173.05914306640625,,,1.0120869874954224,,,,,8151.50048828125,0,,0,176.3515167236328,0,,0,,0,1.0019320249557495,1,,0,,0,,0,,0,8245.623046875,1,52.75,0,181.18634033203125,1,1.098659634590149,0,1497.699951171875,0,1.008523941040039,0,26478.01953125,0,2938.7900390625,0,7956.2900390625,0,1.5529999732971191,0
2019-10-07,8245.623046875,52.75,181.18634033203125,1.098659634590149,1497.699951171875,1.008523941040039,26478.01953125,2938.7900390625,7956.2900390625,1.5529999732971191,7988.15576171875,1,,0,173.05914306640625,1,,0,,0,1.0120869874954224,0,,0,,0,,0,,0,8228.783203125,0,52.630001068115234,0,182.0215606689453,1,1.0972130298614502,0,1497.199951171875,0,1.006119966506958,0,26164.0390625,0,2893.06005859375,0,7823.77978515625,0,1.5369999408721924,0
2019-10-08,8228.783203125,52.630001068115234,182.0215606689453,1.0972130298614502,1497.199951171875,1.006119966506958,26164.0390625,2893.06005859375,7823.77978515625,1.5369999408721924,8245.623046875,0,52.75,0,181.18634033203125,1,1.098659634590149,0,1497.699951171875,0,1.008523941040039,0,26478.01953125,0,2938.7900390625,0,7956.2900390625,0,1.5529999732971191,0,8595.740234375,1,52.59000015258789,0,193.2932586669922,1,1.0960105657577515,0,1506.0999755859375,1,1.0057189464569092,0,26346.009765625,1,2919.39990234375,1,7903.740234375,1,1.5889999866485596,1
2019-10-09,8595.740234375,52.59000015258789,193.2932586669922,1.0960105657577515,1506.0999755859375,1.0057189464569092,26346.009765625,2919.39990234375,7903.740234375,1.5889999866485596,8228.783203125,1,52.630001068115234,0,182.0215606689453,1,1.0972130298614502,0,1497.199951171875,1,1.006119966506958,0,26164.0390625,1,2893.06005859375,1,7823.77978515625,1,1.5369999408721924,1,8586.4736328125,0,53.54999923706055,1,191.65966796875,0,1.0987803936004639,1,1494.800048828125,0,1.003237009048462,0,26496.669921875,1,2938.1298828125,1,7950.77978515625,1,1.6579999923706055,1
